2812897;/m/084b2x;Wait 'Til You're Older;1909;;93;"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}";"{""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}";"{""/m/03q4nz"": ""World cinema"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0gw5qqq"": ""Chinese Movies""}"
26180499;/m/0b767jy;Dead Cert;1974;;99;{};"{""/m/07ssc"": ""United Kingdom""}";"{""/m/01jfsb"": ""Thriller"", ""/m/0jxxt"": ""Horse racing"", ""/m/01z02hx"": ""Sports"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"
1046559;/m/04193s;Dracula;1931;;75;"{""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/02ztjwg"": ""Hungarian language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/087lqx"": ""Pre-Code"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy"", ""/m/01g6gs"": ""Black-and-white""}"
16849381;/m/04088rb;Year of the Flood;1909;;;{};{};"{""/m/0d2rhq"": ""Concert film""}"
12036514;/m/02vmqs9;Sat‚_n se divierte;1907;;;"{""/m/06ppq"": ""Silent film""}";"{""/m/0f8l9c"": ""France"", ""/m/06mkj"": ""Spain""}";"{""/m/06ppq"": ""Silent film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}"
10091244;/m/02q1jgf;Pukar;1983;;161;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/04t36"": ""Musical"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"
1688109;/m/05nhzr;White Mischief;1987;;107;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/02jx1"": ""England"", ""/m/07ssc"": ""United Kingdom""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3mx2"": ""British Empire Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}"
23565442;/m/06wbmlq;Ulli Lommel's Black Dahlia;1909;;81;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/09blyk"": ""Psychological thriller""}"
9358924;/m/0285v7f;Dr. Strange;1909;;93;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror"", ""/m/0btmb"": ""Superhero"", ""/m/04pbhw"": ""Superhero movie""}"
940106;/m/03rxpn;Dangerous Curves;1989;;93;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/05p553"": ""Comedy film""}"
21858793;/m/0416x3r;Back to the New World;2008;;24;"{""/m/064_8sq"": ""French Language""}";"{""/m/0d060g"": ""Canada""}";"{""/m/02hmvc"": ""Short Film"", ""/m/0jtdp"": ""Documentary""}"
34884502;/m/0bbbwkz;Portrait of a Mobster;1909;;108;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"
11142682;/m/02r1ft9;Karishmaa;1909;;;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/01jfsb"": ""Thriller""}"
14143833;/m/03cvyry;Black Arrow;1909;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03k9fj"": ""Adventure"", ""/m/01g6gs"": ""Black-and-white""}"
22393514;/m/05t0600;The Surveyors;1972;;85;"{""/m/064_8sq"": ""French Language""}";"{""/m/06mzp"": ""Switzerland""}";"{""/m/07s9rl0"": ""Drama""}"
34574444;/m/0j2b8qf;Lovelace;2013;;;{};{};"{""/m/03bxz7"": ""Biographical film""}"
9990758;/m/02pz1bq;Tazza: The High Rollers;1909;39212715;139;"{""/m/02hwhyv"": ""Korean Language""}";"{""/m/06qd3"": ""South Korea""}";"{""/m/07s9rl0"": ""Drama"", ""/m/0hj3n01"": ""Crime Drama""}"
33466334;/m/0h94kkg;The Power of Few;2012;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"
29166928;/m/0dljkml;My Wife Is Formidable;1909;;92;{};{};"{""/m/05p553"": ""Comedy film""}"
3645450;/m/09rz22;My Life as a Dog;1909;8345266;101;"{""/m/06mp7"": ""Swedish Language""}";"{""/m/0d0vqn"": ""Sweden""}";"{""/m/03q4nz"": ""World cinema"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01j1n2"": ""Coming of age""}"
32340768;/m/0gyt0gc;Comic Costume Race;1896;;0.716666667;"{""/m/06ppq"": ""Silent film""}";{};"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}"
1915220;/m/065v29;Land and Freedom;1995;228800;109;"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}";"{""/m/06mkj"": ""Spain"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}";"{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/082gq"": ""War film""}"
2915150;/m/08c8xx;Super Hero Central;1909;;90;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/04t2t"": ""Martial Arts Film""}"
31025489;/m/0ggb25v;Los de abajo;1940;;;"{""/m/06nm1"": ""Spanish Language""}";"{""/m/0b90_r"": ""Mexico""}";"{""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}"
25635139;/m/09v1pff;Hot Dogs for Gauguin;1972;;22;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film""}"
29640046;/m/0b3rv5d;Ferestadeh;1983;;103;"{""/m/032f6"": ""Persian Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/082fr"": ""West Germany"", ""/m/0345h"": ""Germany""}";"{""/m/07s9rl0"": ""Drama""}"
27997402;/m/0ch3llf;The Fat Man;1909;;77;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02n4kr"": ""Mystery"", ""/m/028v3"": ""Detective fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0vjs6"": ""Detective""}"
6427576;/m/0g4zbk;Tamara;1909;206871;95;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}";"{""/m/01jfsb"": ""Thriller"", ""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror""}"
32452642;/m/0gystrw;Confessions from the David Galaxy Affair;1979;;97;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/05p553"": ""Comedy film""}"
25932898;/m/0b6pb6f;Misty Island Rescue;1909;;58;{};"{""/m/07ssc"": ""United Kingdom""}";"{""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation""}"
9994372;/m/06_y2np;Vallejos;1972;;;"{""/m/06nm1"": ""Spanish Language""}";"{""/m/0jgd"": ""Argentina""}";{}
13822832;/m/03ckbyz;Medal for the General;1909;;84;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/082gq"": ""War film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}"
28220013;/m/0cnzyw6;Avan;2010;;125;"{""/m/0999q"": ""Malayalam Language""}";"{""/m/03rk0"": ""India""}";"{""/m/07s9rl0"": ""Drama""}"
11142687;/m/02r1ft_;Yaadgaar;1909;;;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"
15075444;/m/03hgqm3;Charlie Chan at the Race Track;1936;;70;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01z02hx"": ""Sports"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller""}"
20124498;/m/04yb2jh;Rebel in Paradise;1960;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0jtdp"": ""Documentary""}"
36500436;/m/0h0zb36;Branded;1909;;106;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/06bnz"": ""Russia""}";"{""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}"
9652376;/m/02pn6gb;The Fireball;1950;;84;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/07s9rl0"": ""Drama""}"
3080704;/m/08q1lw;Cronos;1993;;92;"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}";"{""/m/0b90_r"": ""Mexico""}";"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"
34953122;/m/0j446_1;Humanitaire!;2007;;16;"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/0f8l9c"": ""France""}";"{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}"
10791921;/m/02qq346;Justice Gopinath;;;;"{""/m/07c9s"": ""Tamil Language""}";"{""/m/03rk0"": ""India""}";"{""/m/07s9rl0"": ""Drama""}"
27065959;/m/0bs36tb;Vindhyarani;1909;;;"{""/m/09s02"": ""Telugu language""}";"{""/m/03rk0"": ""India""}";"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama""}"
8703135;/m/027fk6h;Bhakta Prahlada;1967;;;"{""/m/09s02"": ""Telugu language""}";"{""/m/03rk0"": ""India""}";"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama""}"
31983570;/m/064fggs;Glue;1909;;110;"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}";"{""/m/0jgd"": ""Argentina"", ""/m/07ssc"": ""United Kingdom""}";"{""/m/0hn10"": ""LGBT"", ""/m/03q4nz"": ""World cinema"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01j1n2"": ""Coming of age"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/07s9rl0"": ""Drama""}"
21460095;/m/05f9kyw;The Rabbit Man;1909;;97;"{""/m/06mp7"": ""Swedish Language""}";"{""/m/0d0vqn"": ""Sweden""}";"{""/m/07s9rl0"": ""Drama""}"
19762301;/m/04q9c8b;While the Attorney Is Asleep;1909;;80;"{""/m/0295r"": ""Danish Language""}";"{""/m/0k6nt"": ""Denmark""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01g6gs"": ""Black-and-white""}"
7722136;/m/0kvf_1;White Mama;1980;;;{};"{""/m/09c7w0"": ""United States of America""}";"{""/m/07s9rl0"": ""Drama""}"
14143807;/m/03cvyr7;The Desert Hawk;1909;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03k9fj"": ""Adventure"", ""/m/01g6gs"": ""Black-and-white""}"
4565097;/m/0c94b6;Succubus;2006;;93;"{""/m/01gp_d"": ""Finnish Language""}";"{""/m/02vzc"": ""Finland""}";"{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}"
15398161;/m/03m71s1;Appaloosa;1909;27641569;115;"{""/m/0gsghz"": ""Apache, Western Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03btsm8"": ""Action/Adventure"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"
2755190;/m/080wmr;Berlin Express;1909;;86;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/01jfsb"": ""Thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/02xh1"": ""Film noir"", ""/m/0bkbm"": ""Spy""}"
6782517;/m/0gnn70;Myra Breckinridge;1909;4000000;94;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0hn10"": ""LGBT"", ""/m/0gf28"": ""Parody"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/0d63kt"": ""Gay"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed""}"
5374805;/m/0dh_sk;Alias Mr. Twilight;1946;;69;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"
17182613;/m/043ql6k;Man Of Iron;;;95;"{""/m/0653m"": ""Standard Mandarin""}";"{""/m/03h64"": ""Hong Kong""}";"{""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}"
31485731;/m/0glp0b8;C. I. Mahadevan 5 Adi 4 Inchu;2004;;;{};{};"{""/m/01jfsb"": ""Thriller"", ""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action""}"
24092250;/m/07kcksm;Sim-Feng Shui;1997;;;"{""/m/03_9r"": ""Japanese Language""}";{};"{""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy""}"
1276915;/m/04pg6m;The Big Store;1909;;83;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"
5892729;/m/0fc4_d;Re-cycle;2006;;109;"{""/m/0459q4"": ""Standard Cantonese"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}";"{""/m/09c7w0"": ""United States of America"", ""/m/07f1x"": ""Thailand"", ""/m/03h64"": ""Hong Kong""}";"{""/m/03npn"": ""Horror"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural""}"
20572754;/m/0524084;Une heure pr‚ùs de toi;1909;;78;"{""/m/064_8sq"": ""French Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"
31576690;/m/07tlqqk;And the Same to You;1960;;70;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/01z4y"": ""Comedy""}"
14951340;/m/03h2vsw;Shotgun Jones;1909;;20;"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0hfjk"": ""Western"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0219x_"": ""Indie""}"
3571706;/m/09mbbh;Fishing with John;1992;;147;{};{};"{""/m/01z02hx"": ""Sports"", ""/m/0jtdp"": ""Documentary""}"
32241787;/m/02r1ftn;Raj Tilak;1984;;145;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"
30864317;/m/0gfhy7q;Zakhmi Dil;1909;;;"{""/m/03k50"": ""Hindi Language""}";{};"{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}"
32466233;/m/0h1dky7;Her Luck in London;1914;;;{};"{""/m/07ssc"": ""United Kingdom""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama""}"
4431656;/m/0c1_1c;Take the Lead;1909;;118;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/04dn71w"": ""Dance"", ""/m/0hj3mws"": ""Biopic [feature]""}"
23316605;/m/065yj1h;Direct Action;2004;;97;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}";"{""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller""}"
21504426;/m/05h2gs3;What Have You Done to Solange?;1972;;103;"{""/m/02bjrlw"": ""Italian Language""}";"{""/m/03rjj"": ""Italy""}";"{""/m/01jfsb"": ""Thriller"", ""/m/05tnmt"": ""Giallo"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}"
23691149;/m/06zl969;On the Old Spanish Trail;1909;;57;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0hfjk"": ""Western""}"
12029149;/m/02vmfrh;Mano Po 5: Gua Ai Di;2006;;99;"{""/m/07qv_"": ""Tagalog language"", ""/m/01c44b"": ""Min Nan"", ""/m/01jb8r"": ""Filipino language""}";"{""/m/05v8c"": ""Philippines""}";"{""/m/03q4nz"": ""World cinema"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"
8545989;/m/0277dw5;A Christmas Carol;2000;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}"
35631435;/m/0jkx8f0;Living Loaded;2012;;30;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}"
29649798;/m/0fpgr75;In the beginning there was light;1909;;89;"{""/m/01r2l"": ""Chinese language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/0h7x"": ""Austria""}";"{""/m/0jtdp"": ""Documentary""}"
129644;/m/0y_yw;The Godfather Part III;1909;136766062;169;"{""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"
129524;/m/0yzp8;Field of Dreams;1909;84431625;107;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/09n5t_"": ""Americana"", ""/m/02h8pkk"": ""Family Drama"", ""/m/018jz"": ""Baseball"", ""/m/01z02hx"": ""Sports"", ""/m/01hmnh"": ""Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}"
31026363;/m/0gg6l2_;El hombre de alaz‚_n;1959;;;"{""/m/06nm1"": ""Spanish Language""}";"{""/m/0b90_r"": ""Mexico""}";"{""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/05p553"": ""Comedy film""}"
23569549;/m/06w2ydj;La derni‚ùre image;1909;;195;"{""/m/064_8sq"": ""French Language""}";"{""/m/0h3y"": ""Algeria""}";"{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama""}"
22281533;/m/05q5g0c;Santo Luzbel;1997;;90;"{""/m/05hjc"": ""Nahuatl languages"", ""/m/06nm1"": ""Spanish Language""}";"{""/m/0b90_r"": ""Mexico""}";"{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}"
23181860;/m/064l5yj;The Garden That Tilts;;;;"{""/m/064_8sq"": ""French Language""}";"{""/m/0f8l9c"": ""France""}";"{""/m/07s9rl0"": ""Drama""}"
2134804;/m/06pd71;Roadhouse 66;1984;;94;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"
19312440;/m/04lf1vk;Ten Years Old;1909;;20;"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"
12728222;/m/02x2dfy;Bronco Bullfrog;1969;;;"{""/m/02h40lc"": ""English Language""}";"{""/m/02jx1"": ""England"", ""/m/07ssc"": ""United Kingdom""}";"{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hj3n01"": ""Crime Drama""}"
18145468;/m/04j2mq8;Shades;1999;;96;{};"{""/m/0154j"": ""Belgium""}";"{""/m/0gf28"": ""Parody"", ""/m/0vgkd"": ""Black comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}"
17593203;/m/0465jy9;Krocodylus;2000;;84;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/03npn"": ""Horror"", ""/m/0qdzd"": ""B-movie"", ""/m/06vxwl5"": ""Natural horror films""}"
28354203;/m/0crfc8r;A m‚ünesgazda;1909;;102;{};{};"{""/m/07s9rl0"": ""Drama""}"
5507511;/m/0dp_jd;The Brady Bunch in the White House;2002;;88;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0gf28"": ""Parody"", ""/m/015w9s"": ""Television movie"", ""/m/05mrx8"": ""Political satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/0hj3n0k"": ""Domestic Comedy""}"
31156355;/m/0gh7c0p;Theertha Yathra;1972;;;"{""/m/0999q"": ""Malayalam Language""}";"{""/m/03rk0"": ""India""}";{}
24229540;/m/07kch1b;Love and Other Drugs;1909;102313925;112;"{""/m/02h40lc"": ""English Language""}";"{""/m/09c7w0"": ""United States of America""}";"{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"
5305319;/m/0ddm5_;Pyaar Diwana Hota Hai;1909;;161;"{""/m/03k50"": ""Hindi Language""}";"{""/m/03rk0"": ""India""}";"{""/m/02l7c8"": ""Romance Film""}"
34159300;/m/0hrcgzc;The Great Divide;;;;{};{};"{""/m/0hfjk"": ""Western""}"
33412849;/m/0crs5h6;The Cry of the Owl;1909;;100;"{""/m/02h40lc"": ""English Language""}";"{""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}";"{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}"
9796540;/m/06_yc30;El Hijo del barrio;1940;;;"{""/m/06nm1"": ""Spanish Language""}";"{""/m/0jgd"": ""Argentina""}";"{""/m/01g6gs"": ""Black-and-white""}"
5187766;/m/0d6xk9;Boomerang;1909;;100;"{""/m/064_8sq"": ""French Language""}";"{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy""}";"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"
2887831;/m/08992s;The Day of the Roses;1909;;220;"{""/m/02h40lc"": ""English Language""}";"{""/m/0chghy"": ""Australia""}";"{""/m/015w9s"": ""Television movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0jtdp"": ""Documentary""}"
4840033;/m/0cqd40;Carry On Columbus;1992;;91;"{""/m/02h40lc"": ""English Language""}";"{""/m/07ssc"": ""United Kingdom""}";"{""/m/0gf28"": ""Parody"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"
16193923;/m/03wckl4;Armin;2007;;82;"{""/m/01841n"": ""Bosnian language"", ""/m/0k0sv"": ""Croatian language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/0k0sb"": ""Serbian language""}";"{""/m/01pj7"": ""Croatia"", ""/m/0166b"": ""Bosnia and Herzegovina"", ""/m/0345h"": ""Germany""}";"{""/m/07s9rl0"": ""Drama"", ""/m/04228s"": ""Road movie"", ""/m/01j1n2"": ""Coming of age"", ""/m/0clz1b"": ""Slice of life story""}"
24186371;/m/07kggc6;Prisoners of a White God;2008;;51;"{""/m/01wgr"": ""Czech Language"", ""/m/02h40lc"": ""English Language""}";{};"{""/m/0jtdp"": ""Documentary""}"
33277896;/m/05q4xjy;Dark Vengeance;;;;{};{};"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}"
